deg,E_kWh
-24,1.1520458198679508
-22,1.1694479188650688
-20,1.1858428090909088
-18,1.2012282803673462
-16,1.2156041307184728
-14,1.2293037764908763
-12,1.2425506893163698
-10,1.2546722125070424
-8,1.265671430619131
-6,1.275675725331282
-4,1.2847852015816439
-2,1.2926677403860245
0,1.2993294876246335
2,1.3045642460985625
4,1.3087900159809258
6,1.3120121523758457
8,1.3144117492207865
10,1.316165751404223
12,1.3170474138828003
14,1.3171174238456387
16,1.3170833338016024
18,1.3163255301207333
20,1.3148488059945653
22,1.3126577379112203
24,1.3097566703588432
