deg,E_kWh
-24,1.0165656517120927
-22,1.0250772029454935
-20,1.0328993257806751
-18,1.0427270725680102
-16,1.0577060556539968
-14,1.071772442458288
-12,1.0853784064774346
-10,1.0982952507851984
-8,1.110428509279775
-6,1.1216910349338474
-4,1.1317734630726801
-2,1.14067538307645
0,1.1483974947063107
2,1.1545873348270517
4,1.1597867207900638
6,1.1639980219992132
8,1.1673852802199418
10,1.170178926215106
12,1.172500898727482
14,1.1742599473478943
16,1.1752892652835198
18,1.1755945260950766
20,1.1751817447022386
22,1.1740572302666799
24,1.1722275450683175
