deg,E_kWh
-24,1.4137616482842494
-22,1.4233444924048877
-20,1.4396574656268548
-18,1.4548628543956323
-16,1.468947256335194
-14,1.4819117610689971
-12,1.493762882141053
-10,1.5045082578629847
-8,1.5143578960923523
-6,1.523569926000084
-4,1.53158204802607
-2,1.538286253180161
0,1.5436916487443486
2,1.5477275632280203
4,1.5506511179042204
6,1.552622130495432
8,1.554318579774702
10,1.5552497410247257
12,1.5552671738677286
14,1.5543757527097763
16,1.5525800800227523
18,1.5498844518773545
20,1.5464795753175309
22,1.5438313394528842
24,1.541202390622717
