deg,E_kWh
-24,1.8018046903122764
-22,1.8158665351953345
-20,1.8357188273654428
-18,1.8542291624451264
-16,1.8714091215733406
-14,1.8877567390121885
-12,1.9035385998093999
-10,1.9179388208499153
-8,1.9308675011509835
-6,1.9423421918715422
-4,1.952378890768919
-2,1.960991794040727
0,1.9682007443235814
2,1.9736078673351247
4,1.9777380809922527
6,1.9806935138343966
8,1.9830125619298455
10,1.9843990702549124
12,1.9847571939285267
14,1.984082356645696
16,1.9823678679158292
18,1.9797709266341212
20,1.9775657685947372
22,1.9751306314931694
24,1.9718802573009178
