deg,E_kWh
-24,1.5529890798872652
-22,1.5628673512683258
-20,1.5781390371628525
-18,1.5923695436311942
-16,1.6058895032285356
-14,1.618783624533165
-12,1.630512687845886
-10,1.641329508622148
-8,1.6511191138850623
-6,1.6596402840699052
-4,1.6668955688352172
-2,1.6729326828787794
0,1.6776886267040754
2,1.6810183024147358
4,1.683175172988896
6,1.6843843875076656
8,1.684664975993488
10,1.6840697347933045
12,1.6831332426672547
14,1.681217349531631
16,1.6783236238228079
18,1.6751646701609888
20,1.6717167722331083
22,1.6674562249411455
24,1.6634483764103665
