deg,E_kWh
-24,1.8973327853956428
-22,1.9165436815749537
-20,1.9365795204645826
-18,1.9550898869522666
-16,1.9720885476111967
-14,1.9875892929272219
-12,2.0016056939150686
-10,2.0141508854992765
-8,2.0252373731210223
-6,2.035751625161034
-4,2.044731411620822
-2,2.051984457278156
0,2.057517485654661
2,2.0613635374926083
4,2.0637513881594844
6,2.0646842104673233
8,2.0641635644456393
10,2.0626399508424664
12,2.0608898313294577
14,2.057980178153891
16,2.0539082850849444
18,2.0486702106547354
20,2.0422608169413645
22,2.0346738227414125
24,2.027881397586734
