deg,E_kWh
-24,0.890955911852737
-22,0.8977186502228334
-20,0.9067237629179804
-18,0.920145729810539
-16,0.9330336820995613
-14,0.9456101665970652
-12,0.9572978737482507
-10,0.9680900066345703
-8,0.9779837054535314
-6,0.9871070489745746
-4,0.9954523325357985
-2,1.0027815612034483
0,1.0090939639760148
2,1.0139560273496693
4,1.0180146762623243
6,1.0216434493850184
8,1.02446964411898
10,1.0264952240839298
12,1.0280706331632374
14,1.0293256074511585
16,1.0301664299574314
18,1.0303929717941165
20,1.0299942606243664
22,1.0290049231860932
24,1.0285352220952546
