deg,E_kWh
-24,0.7935856604882647
-22,0.7998772254133638
-20,0.805916033609605
-18,0.8120654996960097
-16,0.8245569176654344
-14,0.8363670619153116
-12,0.8473662228411795
-10,0.8575455698235812
-8,0.8668986213046077
-6,0.8754206894248076
-4,0.8831560718163595
-2,0.8901610731650119
0,0.896228756818783
2,0.9012343005120144
4,0.905496672088816
6,0.9090163122545504
8,0.9117942501556008
10,0.9138320471052707
12,0.9155984954600722
14,0.9168684387514991
16,0.9175260733610909
18,0.9179206801313604
20,0.9183463584907051
22,0.9182627750980006
24,0.91767418866084
