deg,E_kWh
-24,1.494267087139158
-22,1.5095823800119037
-20,1.5241368403600846
-18,1.5378362617892771
-16,1.5506214374018874
-14,1.5623211717245935
-12,1.572942895863339
-10,1.582494130452562
-8,1.591353372304247
-6,1.5991991633521643
-4,1.6059512241780163
-2,1.6115828946278175
0,1.6159870927359508
2,1.6191234807604096
4,1.6213759038172506
6,1.6226179424049665
8,1.6228518396467202
10,1.6222017871851404
12,1.6209667729355355
14,1.6189880523193976
16,1.6168595785490412
18,1.6142157758325253
20,1.6108259086367238
22,1.6066787746639053
24,1.602604489741805
