deg,E_kWh
-24,1.7334105143128091
-22,1.7517224727438978
-20,1.7704118507010262
-18,1.7877303500850772
-16,1.8036781323525333
-14,1.8182563987728753
-12,1.8314671857966751
-10,1.8433131885937502
-8,1.8537976066303208
-6,1.863880011410838
-4,1.8724307068199793
-2,1.8793160321973827
0,1.884533452606298
2,1.888191367374244
4,1.8904135133619595
6,1.8912025704018351
8,1.8905611496755927
10,1.889502531403432
12,1.887890399774626
14,1.885099105975372
16,1.8811305531027154
18,1.8759865313866533
20,1.869668729297566
22,1.8621787535977967
24,1.856409895998717
