deg,E_kWh
-24,0.9972951367694338
-22,1.007211809228444
-20,1.0164026409841174
-18,1.0248643504792871
-16,1.0327366623574978
-14,1.0401300248173138
-12,1.0467060762953415
-10,1.0524636079361893
-8,1.0574019369205585
-6,1.0723807139224162
-4,1.0872840100929966
-2,1.1012313245125396
0,1.1140088882263826
2,1.1260340353141123
4,1.1370760074848485
6,1.1470502043087485
8,1.1562548756113509
10,1.1648225754991512
12,1.1723464981653513
14,1.1788252731702271
16,1.1842594565621913
18,1.1890239581545115
20,1.1937927980252452
22,1.1966846363062469
24,1.1988110783878574
