deg,E_kWh
-24,0.9939883100680341
-22,1.0041321101189684
-20,1.0193009870412926
-18,1.0336211224062934
-16,1.0472222267262927
-14,1.0607329979517444
-12,1.0732544944063256
-10,1.0847859675878433
-8,1.0953236129898518
-6,1.1049893005002738
-4,1.1138324417109537
-2,1.1215572025551463
0,1.1281636305450564
2,1.1332855647363185
4,1.1374404986652207
6,1.1409336992738972
8,1.1436496076038825
10,1.1455434525362316
12,1.1467691122976662
14,1.147874844835997
16,1.1482908318225669
18,1.148019750295188
20,1.1470644438604851
22,1.145427903777536
24,1.1440254183957175
