deg,E_kWh
-24,1.7508615141797463
-22,1.7633112515756137
-20,1.775224011969661
-18,1.7868395760678943
-16,1.8063760502197834
-14,1.8255463631375435
-12,1.8433197749625625
-10,1.8598111268451658
-8,1.87544334223907
-6,1.8895457280423928
-4,1.902329852763873
-2,1.9136005924032733
0,1.9232275305126685
2,1.930768298144504
4,1.9369184817238587
6,1.9417324410646783
8,1.9454657718743673
10,1.9479607926560083
12,1.949952334927778
14,1.9508283745517527
16,1.950582901282135
18,1.9492117473019437
20,1.9469546050376563
22,1.9447146990251545
24,1.9414916805218174
