deg,E_kWh
-24,1.3052139401838072
-22,1.3200425942352765
-20,1.333823942828465
-18,1.3465606343906666
-16,1.3588586805968703
-14,1.3706801778010125
-12,1.3813180162982017
-10,1.3907767185504154
-8,1.3990610813511244
-6,1.4168001522909126
-4,1.4385412671871927
-2,1.4587709177551875
0,1.477116212195776
2,1.4937926212125658
4,1.508708317571089
6,1.5218854535184179
8,1.5337747530651387
10,1.5442358562894456
12,1.5530889973562945
14,1.5603480405119872
16,1.5660295894726315
18,1.5706417421573693
20,1.5746506750790465
22,1.5768625764796023
24,1.5774112773205347
