deg,E_kWh
-24,1.7357389204363962
-22,1.750578318952345
-20,1.7642875750688738
-18,1.776890109439203
-16,1.7893436340868174
-14,1.8008924276070362
-12,1.8113169102405122
-10,1.8212040937394074
-8,1.8381012321004584
-6,1.8579250998925563
-4,1.8761072617892718
-2,1.8926769439299445
0,1.9075853006388706
2,1.9209246970965357
4,1.932578604326735
6,1.942707324349263
8,1.9516402970098106
10,1.9590283682150988
12,1.9648716351216253
14,1.9691704703974173
16,1.9728327971934818
18,1.974656178268453
20,1.975090564597444
22,1.9748928571193265
24,1.9735819926484648
