deg,E_kWh
-24,0.838370598569229
-22,0.8447294180749119
-20,0.8505362270129451
-18,0.8575480566555059
-16,0.8695346199530135
-14,0.8810954691005456
-12,0.8918814448843219
-10,0.9018800365361237
-8,0.9110806903640107
-6,0.9196271549047208
-4,0.9275118304333487
-2,0.9344582164245585
0,0.9404608627972746
2,0.9451081642999748
4,0.9492883400310375
6,0.952818996000793
8,0.9555948947890807
10,0.9576144799279362
12,0.95952488581697
14,0.9608370677613541
16,0.9615112143503459
18,0.9615480042882535
20,0.960966963056924
22,0.9606111034289324
24,0.9601928790627479
