deg,E_kWh
-24,1.9918646614584723
-22,2.0100317066604494
-20,2.031666444465356
-18,2.051854958081458
-16,2.070605067923816
-14,2.0886827209275136
-12,2.1061598137464665
-10,2.1223217413081383
-8,2.1367919460579
-6,2.149582774053818
-4,2.160705318421906
-2,2.1701691972514565
0,2.1780043516551952
2,2.1836816065628617
4,2.1878206431719933
6,2.1905561145995422
8,2.1923061988343386
10,2.193020599606948
12,2.1924587906874637
14,2.19061589505804
16,2.18748544301399
18,2.183262667676399
20,2.1791545907037855
22,2.1749552817707833
24,2.169731899199124
