deg,E_kWh
-24,1.369187644866125
-22,1.383033203481871
-20,1.3958710610993217
-18,1.4077068775753143
-16,1.4185464694165755
-14,1.428395696416817
-12,1.437260356411962
-10,1.4456346488514342
-8,1.4623232193922409
-6,1.480062654471268
-4,1.4965922659100848
-2,1.5115807640285865
0,1.525010992586721
2,1.537062296068385
4,1.54768189461579
6,1.5569740233499618
8,1.5649235704602489
10,1.5715292857181498
12,1.5767912520627982
14,1.5802454535088868
16,1.5825625660928209
18,1.5840406693399418
20,1.5853901281759972
22,1.5860845031667472
24,1.5858687432440366
