deg,E_kWh
-24,1.4605785684390356
-22,1.4737012878400313
-20,1.4857889541923017
-18,1.496856732000386
-16,1.5069194203465373
-14,1.5159913055342713
-12,1.5240860250520272
-10,1.535641590618838
-8,1.553558590022316
-6,1.5707748191414874
-4,1.5864562649679301
-2,1.6005915403969226
0,1.6131746376916867
2,1.6242029609939834
4,1.63383750847513
6,1.642356495567038
8,1.6495466516620523
10,1.6555259776719573
12,1.6596052121597267
14,1.662381645692558
16,1.664013717754806
18,1.664503265451558
20,1.6657869706046746
22,1.6664158212504707
24,1.66617095379309
