deg,E_kWh
-24,1.1297921976810448
-22,1.1355903652125494
-20,1.1420838025262043
-18,1.14787937555652
-16,1.155112461173327
-14,1.1663944009428673
-12,1.1768659654990796
-10,1.1869105465489702
-8,1.1960522391221817
-6,1.2042634391158726
-4,1.2117395242223108
-2,1.2182743438829957
0,1.2237408379739814
2,1.227903373276339
4,1.2313273334209967
6,1.233833098596216
8,1.2357982550931983
10,1.2370187322460942
12,1.2374505072944426
14,1.2370941311249062
16,1.236148401222275
18,1.2350403010475295
20,1.23317588159251
22,1.2310615634078685
24,1.2293576864798184
