deg,E_kWh
-24,1.048281683212268
-22,1.057091959315666
-20,1.06598579349086
-18,1.0811791940946427
-16,1.0954878365017844
-14,1.1088832928636614
-12,1.121357207496284
-10,1.1333538688468672
-8,1.1451491961833695
-6,1.155768365322786
-4,1.1652097982648424
-2,1.173472891840005
0,1.1805578519227264
2,1.1861663997906684
4,1.1908011308661188
6,1.1944634581484783
8,1.1971552672020112
10,1.1988846808471327
12,1.2006098975960176
14,1.2018908192356064
16,1.2024586436368314
18,1.2023172815305183
20,1.2014709103331347
22,1.1999239434352713
24,1.197681004868197
