deg,E_kWh
-24,1.1432726244502396
-22,1.156759956431898
-20,1.1693299554160452
-18,1.180982191446283
-16,1.1924764379814963
-14,1.2031325096784171
-12,1.2127648381662681
-10,1.2213652977475447
-8,1.228936311563006
-6,1.2376728674211779
-4,1.2603020998623364
-2,1.2814738817775884
0,1.3009167185315036
2,1.3188247325251656
4,1.3350586521143077
6,1.3497485943337255
8,1.3633228480006463
10,1.3753185924001845
12,1.3857455356224728
14,1.3946176895550606
16,1.4019526943160645
18,1.408476667614494
20,1.4141761073826538
22,1.4185641845221744
24,1.42210276499048
