deg,E_kWh
-24,1.8215480469130545
-22,1.8350279509644547
-20,1.8482222720128234
-18,1.8602082675328961
-16,1.8710221935764066
-14,1.8806595713368457
-12,1.8996125073676333
-10,1.918484547981752
-8,1.9363627375487946
-6,1.9527995775548148
-4,1.9677145123459443
-2,1.9807540315125785
0,1.9919276350808541
2,2.0006712636540933
4,2.0077791851146323
6,2.013417280342337
8,2.017927639213997
10,2.021258436603858
12,2.023256006321012
14,2.023927735978545
16,2.0232805791120367
18,2.0213209276254185
20,2.018810814934085
22,2.0160098051958384
24,2.0132689363130134
