deg,E_kWh
-24,1.4530217534529424
-22,1.462349556205721
-20,1.4804352017122038
-18,1.4983515078624308
-16,1.5150771356944956
-14,1.5306102356425653
-12,1.5450627476221679
-10,1.5589446634900415
-8,1.5715143732665162
-6,1.5827757169090906
-4,1.59278197296911
-2,1.6016664155552134
0,1.6091224795149885
2,1.6146946351994413
4,1.6194708771860828
6,1.6230466130741978
8,1.6254250517897708
10,1.6270101948193239
12,1.627679776958346
14,1.6273179349793627
16,1.6259457874087564
18,1.6246685861740962
20,1.622537444530265
22,1.6194730333726781
24,1.615946143974814
