deg,E_kWh
-24,1.5104931122317031
-22,1.5257937360996374
-20,1.5399369450436926
-18,1.552929715341121
-16,1.564779156977118
-14,1.575593229532069
-12,1.5861702033096694
-10,1.605561869511046
-8,1.6257440099880318
-6,1.64436456942842
-4,1.6616001503459483
-2,1.6772833983707682
0,1.6912127985610728
2,1.7035714375430335
4,1.7143454625481358
6,1.7236635466694297
8,1.7314837951380646
10,1.7378062326145298
12,1.7423314008159265
14,1.745658620274436
16,1.7478191910516765
18,1.7488147622715495
20,1.7497538608998169
22,1.750099500058689
24,1.7494654580123514
