deg,E_kWh
-24,1.2188552480659778
-22,1.2294606752307669
-20,1.2396719697590834
-18,1.2490353816525135
-16,1.2575436412231191
-14,1.2661090883541442
-12,1.273839029921683
-10,1.2838042851865552
-8,1.2994702359373307
-6,1.3139601445928857
-4,1.327253439875115
-2,1.3395273204280977
0,1.3504219231687329
2,1.3601348548510992
4,1.3687842666537495
6,1.3763257147805934
8,1.3826238417163714
10,1.388024588189523
12,1.3926070746886898
14,1.3957412688092516
16,1.397387906852432
18,1.398039471550514
20,1.39864749549083
22,1.3987818524747584
24,1.3980679763969293
