deg,E_kWh
-24,1.4332517919495484
-22,1.445430359737165
-20,1.4565832242360572
-18,1.4667256861109008
-16,1.4758725383940505
-14,1.4840379323718411
-12,1.4959362604954962
-10,1.5136822549863527
-8,1.5299900125865327
-6,1.5448480529545643
-4,1.558500777190311
-2,1.5706721925260794
0,1.5812509842464966
2,1.5904923648025204
4,1.5982897680821193
6,1.604786420502551
8,1.6095242339673002
10,1.6127029331872669
12,1.6146661566336475
14,1.6164186424734635
16,1.6171086722196941
18,1.6167395742230415
20,1.6159297853224166
22,1.6146020136445347
24,1.6123600520345185
