deg,E_kWh
-24,1.5444069806539757
-22,1.5580176585390928
-20,1.5705973018529362
-18,1.5821546100755732
-16,1.5932555190581044
-14,1.6049713488573472
-12,1.6154062372215798
-10,1.6245709293962511
-8,1.6324767825694575
-6,1.6517976487704582
-4,1.6707983785511715
-2,1.688125351118082
0,1.7037495534906935
2,1.7180666833561127
4,1.7307089664759365
6,1.7416728858355919
8,1.7509592555872662
10,1.7585721971747945
12,1.7645184359493191
14,1.7696327475868152
16,1.774389812673978
18,1.7777503317180678
20,1.7797283823320746
22,1.7805972855368126
24,1.7792722646953398
