deg,E_kWh
-24,1.1847176268273665
-22,1.1920453924359586
-20,1.199418919858385
-18,1.2060472288865502
-16,1.211928465132306
-14,1.2170615081304157
-12,1.2214459220905118
-10,1.225081910693913
-8,1.227970275487662
-6,1.2408380138043167
-4,1.2544805503525918
-2,1.267001115150318
0,1.2783633817236777
2,1.2890586979084528
4,1.298730939450234
6,1.3073693288630028
8,1.3149674173861166
10,1.3215222797176045
12,1.3283353871749863
14,1.334758048714906
16,1.3402508349449702
18,1.3448189452191919
20,1.3484693383121722
22,1.3512105588169885
24,1.3531504446163973
