deg,E_kWh
-24,1.1584310929873618
-22,1.1648764349827239
-20,1.171568447277567
-18,1.1775449769037813
-16,1.1828072062668202
-14,1.1930960245452142
-12,1.204194845788258
-10,1.215021258415159
-8,1.2249281299039787
-6,1.2338446532377614
-4,1.2419727996256202
-2,1.2490579434119227
0,1.2550190534524601
2,1.2596619855459474
4,1.26349079317054
6,1.2664029945224675
8,1.268759354098443
10,1.2702800417718005
12,1.2709652409171008
14,1.2708158353661487
16,1.2701250559501152
18,1.2692831125073976
20,1.2676656970085556
22,1.2659501013170569
24,1.2644099828136994
