deg,E_kWh
-24,0.8354161573909314
-22,0.8411356051222163
-20,0.8523116423326957
-18,0.8628590784381138
-16,0.8727590913043887
-14,0.8820028889040237
-12,0.890583521972057
-10,0.898671714711448
-8,0.9067047492411462
-6,0.9138902715513548
-4,0.9202060552147406
-2,0.9256507464841423
0,0.9302238416251062
2,0.9339583900951285
4,0.9369705048698196
6,0.9392613482301904
8,0.9408326907909654
10,0.9416868967628513
12,0.9422801319639953
14,0.9431694324896905
16,0.9435010412468966
18,0.9432784642017938
20,0.942505573719226
22,0.9411865830551842
24,0.9393260236106038
