deg,E_kWh
-24,1.3188825228159158
-22,1.3337707287207303
-20,1.3476619891711528
-18,1.360557057379866
-16,1.3724572399802173
-14,1.383364286445477
-12,1.3932802869542789
-10,1.4029041972583243
-8,1.4114960506792689
-6,1.4192638256277896
-4,1.4398786667478047
-2,1.4590478458183689
0,1.4766474237629859
2,1.4929296257532232
4,1.5077169813592026
6,1.5210661708844035
8,1.5329632194713858
10,1.5433988059121968
12,1.5523671844462381
14,1.5603411035824366
16,1.567310179316655
18,1.5735602975593352
20,1.5791153988646216
22,1.5833367551423907
24,1.585328398528437
