deg,E_kWh
-24,0.8866478123032078
-22,0.8970311810125227
-20,0.9067862179342735
-18,0.9159064509932805
-16,0.9243891846383044
-14,0.9322255485030778
-12,0.9397758906580139
-10,0.9466030808808041
-8,0.9526931928394173
-6,0.9580927361560478
-4,0.9628831091547638
-2,0.9668403617750573
0,0.9699609313263441
2,0.9724774369195841
4,0.9743046666888368
6,0.9754429910085723
8,0.9758932244196821
10,0.9759567342460452
12,0.9756852379891144
14,0.974747906764503
16,0.9734596313654206
18,0.9723232428899539
20,0.9706773089246981
22,0.9685244435423458
24,0.9658675782126563
