deg,E_kWh
-24,2.0514814509812633
-22,2.0670406689957734
-20,2.0902543078717946
-18,2.1125002013563163
-16,2.1332091191847504
-14,2.153047284946517
-12,2.1729376124528432
-10,2.1909759336449715
-8,2.207125923985779
-6,2.2213889758234426
-4,2.2337666553564905
-2,2.244260494625501
0,2.2528786799986937
2,2.259111930495672
4,2.263559988250352
6,2.2664676340182415
8,2.2685865944501082
10,2.2692368120964246
12,2.268416163611432
14,2.266122124497902
16,2.2623517700962186
18,2.257421916689909
20,2.2534417917497573
22,2.2487607190372474
24,2.2429406901550593
