deg,E_kWh
-24,1.776047504182356
-22,1.793911712180397
-20,1.8106059830147025
-18,1.82686149708542
-16,1.8425035411839874
-14,1.8568537535350504
-12,1.8699208173161017
-10,1.8817129176229057
-8,1.8927570128139874
-6,1.902490091031137
-4,1.9109485513234998
-2,1.9181482717341054
0,1.9238577693768533
2,1.9279799642280133
4,1.9308938489148912
6,1.9325640940929256
8,1.932987782641272
10,1.932450084278566
12,1.9309518674541606
14,1.9286007634799833
16,1.9258690746871667
18,1.92213533188677
20,1.91757686854616
22,1.9120214863388265
24,1.9067338072669335
