deg,E_kWh
-24,2.0592842546950054
-22,2.0772945490623953
-20,2.097196711931531
-18,2.1157578867293823
-16,2.132714564613758
-14,2.1480818200184704
-12,2.1618741414728593
-10,2.174105247515741
-8,2.1921319604653426
-6,2.2146367568926144
-4,2.23539596072887
-2,2.2539929824420537
0,2.2704095252235685
2,2.284796491344685
4,2.2972681666488897
6,2.3078173050666617
8,2.316438080700089
10,2.323125525818074
12,2.328746268690349
14,2.33364360714537
16,2.3369234645743355
18,2.338583830196147
20,2.3386227083251607
22,2.3365506781016165
24,2.332351313007488
