deg,E_kWh
-24,1.8282153240388859
-22,1.8438150118264642
-20,1.8581902142431934
-18,1.8713597420791048
-16,1.8833418074333146
-14,1.895961484203203
-12,1.9124783418785465
-10,1.9344373409359161
-8,1.9546871243033697
-6,1.97321469027555
-4,1.9900136102053398
-2,2.0050812057039153
0,2.018417039965201
2,2.0300254160227436
4,2.0401463503307022
6,2.0486904587903956
8,2.0556587424154786
10,2.0610517978349936
12,2.0643759967452797
14,2.065931962520964
16,2.0673422078956536
18,2.0684798617385507
20,2.068546985719955
22,2.067541518062297
24,2.065461065306756
