deg,E_kWh
-24,1.680855767956928
-22,1.6916659568108248
-20,1.7030082082916849
-18,1.714323446862879
-16,1.724892153621126
-14,1.734339806684185
-12,1.7440129950271008
-10,1.7566622901492046
-8,1.768171241833872
-6,1.7789722759390607
-4,1.7887345421564045
-2,1.797094684274045
0,1.8039808711295386
2,1.8096396651892603
4,1.8140564785372562
6,1.817194237802693
8,1.8190468491112342
10,1.819580929687087
12,1.8184670811463073
14,1.816976373374706
16,1.8151341219643204
18,1.8124016603130464
20,1.8086886558447113
22,1.8040976793362724
24,1.7985959329344097
