deg,E_kWh
-24,1.2738131716749612
-22,1.2817018120525072
-20,1.2889092318921413
-18,1.2953187332408178
-16,1.3009448740235972
-14,1.3057837713702398
-12,1.317124705602012
-10,1.3314123691782993
-8,1.3448277871009764
-6,1.3572180096787947
-4,1.3684751714894274
-2,1.3785167257556967
0,1.3873363755135175
2,1.3943442368947765
4,1.4003280258828108
6,1.4055167153544648
8,1.4104947058610176
10,1.4147320254251166
12,1.4181541805620823
14,1.4207653226993269
16,1.4225708922812164
18,1.4235775156160682
20,1.4246937233040267
22,1.426067582133821
24,1.4273494217867029
