deg,E_kWh
-24,1.2806484561817872
-22,1.2969244313045347
-20,1.3122068186129874
-18,1.3264740845624774
-16,1.3397183773016572
-14,1.3519390232035193
-12,1.36366797918511
-10,1.3746908762646108
-8,1.3845527159743674
-6,1.39341090214187
-4,1.4013515995085728
-2,1.4079931449385386
0,1.413332397207148
2,1.4174682221925496
4,1.4205318384260217
6,1.422527655549896
8,1.4234578155344992
10,1.4233244784466579
12,1.4226259873933138
14,1.4211943075748519
16,1.4188235368412223
18,1.4165528237653398
20,1.4135904714574825
22,1.4098537611713824
24,1.4053450018042712
