deg,E_kWh
-24,2.0368389942429
-22,2.051480139323971
-20,2.0662307490320497
-18,2.081092893113371
-16,2.0946280476263337
-14,2.112300647817492
-12,2.131272149596861
-10,2.1486690055684305
-8,2.1646080936351746
-6,2.179365591088431
-4,2.192738307285332
-2,2.2042795637328543
0,2.213944615690959
2,2.2220266396949193
4,2.2284530570622945
6,2.232887221520046
8,2.2352626096296917
10,2.236186036274109
12,2.235866461960388
14,2.2348943296982107
16,2.233584084720502
18,2.2310847128710307
20,2.227583530856476
22,2.2229196842224606
24,2.2170638139764725
