deg,E_kWh
-24,0.9770128817060221
-22,0.9904824889402042
-20,1.0031939806578398
-18,1.015131898373079
-16,1.026291478839937
-14,1.0366695626281694
-12,1.0462642660999069
-10,1.0553016654526794
-8,1.064286863639416
-6,1.0723548438646098
-4,1.0794238930648907
-2,1.085496111695399
0,1.0905738135792096
2,1.0947467607226913
4,1.0980884838434262
6,1.1006009008510707
8,1.1022859551253166
10,1.103145607858679
12,1.1033092786797525
14,1.103816460937867
16,1.1038557288780084
18,1.1032713483737797
20,1.102065145782056
22,1.1002388925653923
24,1.0977942995910235
