deg,E_kWh
-24,0.7588656879882901
-22,0.761351629964569
-20,0.7634581725897028
-18,0.7651884407578042
-16,0.7665508947004461
-14,0.7676975495471724
-12,0.7683966577877444
-10,0.7686477546695667
-8,0.771132250543396
-6,0.7787493853474138
-4,0.78587237098408
-2,0.792541663736773
0,0.7985590854569307
2,0.8044056119486176
4,0.8101143258119473
6,0.8152001418010477
8,0.8196781060894791
10,0.8242710120857284
12,0.8282649659240983
14,0.831655899187918
16,0.8344409690715757
18,0.8367178453354525
20,0.838885855150964
22,0.8405117726511772
24,0.8416149228638709
