deg,E_kWh
-24,1.88576967809542
-22,1.901320868443471
-20,1.9156159770087473
-18,1.928667451510041
-16,1.9404875614375008
-14,1.9530375748918476
-12,1.9747387111869277
-10,1.996494807410086
-8,2.016427527882564
-6,2.0345251944488507
-4,2.050781119553846
-2,2.0651918383846195
0,2.077756254170847
2,2.0884394803582125
4,2.0976840445946126
6,2.1052153305039174
8,2.1110354757720478
10,2.1143860690338108
12,2.116277571122265
14,2.1166781206800342
16,2.1166467012310415
18,2.1167021119398277
20,2.115592793262747
22,2.113321856161917
24,2.109892651511406
