deg,E_kWh
-24,1.1090826612705484
-22,1.1139046625698592
-20,1.1241688205239855
-18,1.1348757294576928
-16,1.1447918398354946
-14,1.1538992283077782
-12,1.1621914069144668
-10,1.169663429334082
-8,1.1763633960118147
-6,1.1822537244167652
-4,1.1872169036823181
-2,1.1912317510375638
0,1.194298584216634
2,1.1963405621794265
4,1.1976125655227197
6,1.1984609833490194
8,1.1993982904978169
10,1.199912623048977
12,1.1998545097093378
14,1.1992281194149168
16,1.198038241644263
18,1.196290253668842
20,1.1944623407612844
22,1.1936658212655962
24,1.1930058477971135
