deg,E_kWh
-24,1.1746230745674466
-22,1.1898293708184586
-20,1.2040600551833236
-18,1.2173212971040193
-16,1.2296337412649605
-14,1.2410399712432412
-12,1.252253980292251
-10,1.262413800436953
-8,1.2715288178462538
-6,1.2796847244176786
-4,1.2870539190059094
-2,1.293292702183937
0,1.2984075557055303
2,1.3022914328043145
4,1.3052520427433785
6,1.307295613315102
8,1.3084277959314217
10,1.308967512666151
12,1.3088885689974061
14,1.3080273564040583
16,1.3067017800983693
18,1.3051614342526878
20,1.302973349042398
22,1.3001401526523582
24,1.2966639432041465
