deg,E_kWh
-24,1.8683487288765215
-22,1.8789011714969397
-20,1.8891228512848834
-18,1.9061785306916856
-16,1.923441162451914
-14,1.939311677110687
-12,1.9537857637882086
-10,1.966860988886203
-8,1.9792045644960399
-6,1.9900643905059943
-4,1.9993914759019311
-2,2.007384505582251
0,2.0136557423751187
2,2.0180941635867327
4,2.021080156974262
6,2.0228744193578363
8,2.023323528873158
10,2.02242506931338
12,2.0207743502568274
14,2.0182185545621527
16,2.0145238488114203
18,2.010748389824879
20,2.005866107684291
22,2.0001313955828497
24,1.9937884285260106
