deg,E_kWh
-24,1.1423379295631542
-22,1.1551686920650164
-20,1.1671064435660674
-18,1.1781591780099843
-16,1.1883510674524669
-14,1.198418741126416
-12,1.207660321939868
-10,1.2159174185222388
-8,1.2231970623933544
-6,1.2295060726835945
-4,1.2501526303132693
-2,1.2706001374639795
0,1.289234799037977
2,1.3061960307888951
4,1.3214579002343885
6,1.3350191820317272
8,1.3469552109318046
10,1.3577269921300634
12,1.3669242158109531
14,1.3745669220315964
16,1.3806784616028436
18,1.386195416095921
20,1.3904599440329135
22,1.3934118808523608
24,1.3950838716485465
