deg,E_kWh
-24,1.2673240937499675
-22,1.277084769611935
-20,1.2862714560468913
-18,1.2946100864957188
-16,1.3021006941411069
-14,1.3087435224750266
-12,1.3163078267227288
-10,1.3289190237597723
-8,1.3406372792096304
-6,1.3513018192763342
-4,1.3611814011756498
-2,1.3697998935601077
0,1.3771482516027997
2,1.3834409672540677
4,1.388085375804618
6,1.392034979683752
8,1.3950786386145368
10,1.3971402787827778
12,1.3982160690328156
14,1.3983027046497891
16,1.3979136673506536
18,1.3971181388863791
20,1.395604937501056
22,1.3943248646864794
24,1.3922836867641104
