deg,E_kWh
-24,1.7905790461332216
-22,1.8055814445519602
-20,1.8194239696313528
-18,1.8321413458181475
-16,1.844590625415108
-14,1.856194341680787
-12,1.866568676485592
-10,1.8790858765484675
-8,1.8998536071711867
-6,1.9189422672552154
-4,1.936326205087983
-2,1.9520521452137978
0,1.9660740469641835
2,1.978404017732205
4,1.9890050599556888
6,1.99795277859893
8,2.005692362037157
10,2.01190525942541
12,2.0165740806046433
14,2.019701630129199
16,2.0212295748824913
18,2.021530975396601
20,2.0208599812662507
22,2.0198811029850927
24,2.017798234173908
