deg,E_kWh
-24,1.2679268073343335
-22,1.2776500588048498
-20,1.2865283600580468
-18,1.294564307174566
-16,1.3017605810187205
-14,1.3081198825752396
-12,1.319533940555113
-10,1.333231964092001
-8,1.3457886953347975
-6,1.3571896292818177
-4,1.3676642336859604
-2,1.376907979206287
0,1.3848475930151258
2,1.3918828850592182
4,1.3977252116318022
6,1.4021699327701123
8,1.405423070771137
10,1.4076935064079399
12,1.408979728611786
14,1.4099541002511173
16,1.4102892617512774
18,1.4097459678951023
20,1.408975730677219
22,1.4080173596391725
24,1.4062980843899684
