deg,E_kWh
-24,1.0541562414577377
-22,1.070097821037337
-20,1.0851774206920772
-18,1.1004403082449634
-16,1.1146472419826454
-14,1.1277958171230473
-12,1.1398847875529254
-10,1.1509138992279695
-8,1.1608837465795072
-6,1.1697956464499655
-4,1.1776515260656402
-2,1.1845059252091277
0,1.1903064165327792
2,1.1948109861251741
4,1.1986516903425637
6,1.201580857941779
8,1.2036022467874832
10,1.2047198888175594
12,1.2049380472986804
14,1.204261180245992
16,1.2033990994566854
18,1.2021373418152734
20,1.2006417289920401
22,1.199218621760519
24,1.1973548520115378
