deg,E_kWh
-24,2.066064113721173
-22,2.0854958048150687
-20,2.1070301822967465
-18,2.1269059195558624
-16,2.1451330088880827
-14,2.1617214839113097
-12,2.176681221372117
-10,2.1900217611769177
-8,2.2017521437731182
-6,2.222648481947669
-4,2.2464087889055775
-2,2.26791838219065
0,2.2871324943973885
2,2.3041265125031183
4,2.3190683883319845
6,2.3319431184179185
8,2.3427394507614436
10,2.3514487823561288
12,2.359507440197511
14,2.3662070075194057
16,2.371144398079193
18,2.3743184066404064
20,2.3757287275215284
22,2.375375793388173
24,2.3737865597584076
