deg,E_kWh
-24,1.4433325109178434
-22,1.4497832623374736
-20,1.4559023250554533
-18,1.4613391668725193
-16,1.4670169968715876
-14,1.4718545933089593
-12,1.4773422773242793
-10,1.4820593053972315
-8,1.4864829938152706
-6,1.4900111624479333
-4,1.4925876633488784
-2,1.4943741910209651
0,1.4950479650738675
2,1.4948340300830996
4,1.4940323114034295
6,1.4925417930957223
8,1.4900826349993646
10,1.486651085013785
12,1.4829811972204066
14,1.4784764938599584
16,1.4734695808109013
18,1.468140968073739
20,1.4619839801652081
22,1.4549913537180927
24,1.4479045230440513
