deg,E_kWh
-24,0.9422195831281794
-22,0.9539619279865915
-20,0.9649805135621987
-18,0.9752703737324528
-16,0.984827826942858
-14,0.994360374342753
-12,1.0031218790284502
-10,1.0110363676745184
-8,1.0181036087381683
-6,1.0243498372131576
-4,1.0300458597009141
-2,1.0347740890937842
0,1.038535362015559
2,1.0414899045192756
4,1.0436266575325144
6,1.0449480657763943
8,1.0460634686772383
10,1.046449031399628
12,1.0460909070227944
14,1.0451677849471168
16,1.0442191740936728
18,1.0426484941395622
20,1.0404591834037793
22,1.0376547990475338
24,1.0343877915818056
