deg,E_kWh
-24,1.497679166044771
-22,1.5101185644362791
-20,1.5220114204786988
-18,1.5335654889506762
-16,1.54461975071499
-14,1.554657637705483
-12,1.5636859129740432
-10,1.5717111506046768
-8,1.579082923930866
-6,1.585523098628314
-4,1.5909797911264847
-2,1.5954080230610534
0,1.5986413832361117
2,1.6008217155083626
4,1.6021329951579029
6,1.6024315371926947
8,1.6017156982419662
10,1.6000746054009092
12,1.5978521607278926
14,1.5948407114220495
16,1.5917541536814392
18,1.5880648939874238
20,1.5835617052463031
22,1.578235958912812
24,1.5727678491630355
