deg,E_kWh
-24,1.487282278641147
-22,1.494064659390981
-20,1.5015322107936646
-18,1.5106362929942307
-16,1.518928194168173
-14,1.5270687103194864
-12,1.5354952792400103
-10,1.5428333369021654
-8,1.5490835696425365
-6,1.5542464404143443
-4,1.5583221151724356
-2,1.5613104053206215
0,1.5632119288633817
2,1.5641657646144795
4,1.5640403636966396
6,1.563575506048473
8,1.5626633163185848
10,1.5608253450638818
12,1.55805610870864
14,1.5543493719661288
16,1.549698188934644
18,1.5445549400435574
20,1.5404252252532833
22,1.5355281634077114
24,1.52985480088502
