deg,E_kWh
-24,1.0286500884340777
-22,1.0366761261909567
-20,1.051306334623291
-18,1.0653925961888184
-16,1.0785957994307114
-14,1.0909095979958152
-12,1.102329808238533
-10,1.1131656246608332
-8,1.1239262101518936
-6,1.133571852884418
-4,1.1420881864636612
-2,1.1494769583836137
0,1.15574051800487
2,1.1607262608010764
4,1.1647776049657224
6,1.1678975240183405
8,1.1700893300722133
10,1.1713566421765218
12,1.172213008943866
14,1.1730925076208023
16,1.1732875506925806
18,1.1728029203600645
20,1.1716435644547527
22,1.1698145667973932
24,1.1673211229881473
