deg,E_kWh
-24,1.7645298710928312
-22,1.7788245708164263
-20,1.7929766867754546
-18,1.807381955580887
-16,1.8205325734186715
-14,1.8324494152482578
-12,1.8431522259564617
-10,1.852661165793924
-8,1.8638845324587725
-6,1.8823246064339623
-4,1.899535666274023
-2,1.915087002006289
0,1.9289615721083713
2,1.9412028221907043
4,1.9520649999131943
6,1.9614576958231533
8,1.969377053675279
10,1.9758195856794638
12,1.98078170272191
14,1.9850736291449276
16,1.9889043423683912
18,1.9915869197203646
20,1.9930117930663027
22,1.9923325472464353
24,1.9905737341718177
