deg,E_kWh
-24,1.7737507111933082
-22,1.7899806905262572
-20,1.8049729679617976
-18,1.8187453161686586
-16,1.831394700950574
-14,1.8446034352032883
-12,1.8564084972617956
-10,1.8708886521389958
-8,1.8931650074617676
-6,1.9136929482720033
-4,1.9324492372295894
-2,1.9494217101876752
0,1.9646045223647148
2,1.9781064436687992
4,1.9900287442333957
6,2.0003133376669617
8,2.0089623076637104
10,2.015978111614673
12,2.021363236785831
14,2.0251236125689913
16,2.029299997423514
18,2.031704449886231
20,2.0326405129450347
22,2.032464456716481
24,2.031176447184095
