deg,E_kWh
-24,0.4527576051966962
-22,0.45318642655317787
-20,0.45347721120457374
-18,0.4551748033430757
-16,0.4593312182254888
-14,0.46319003652816376
-12,0.4667445850306961
-10,0.46998930969997643
-8,0.4729195928972564
-6,0.4755316319338456
-4,0.4778237750022986
-2,0.4798012551630024
0,0.4814120011790883
2,0.48325788396959296
4,0.4848120307596722
6,0.4860737699988531
8,0.4870428755339697
10,0.48771955925006605
12,0.4884482295059643
14,0.4891632622496355
16,0.48961273338454303
18,0.49009550230362187
20,0.49072393418160426
22,0.4911167957622857
24,0.4912753440089053
