deg,E_kWh
-24,2.1688122010942643
-22,2.185152508951128
-20,2.2015695137177937
-18,2.2181530483195657
-16,2.2331803732918725
-14,2.2520786356230618
-12,2.275026167816148
-10,2.2961719570585943
-8,2.3156104331850447
-6,2.3336758534143893
-4,2.350159052910773
-2,2.364545823368903
0,2.376814110712036
2,2.387251461958612
4,2.3958206071536954
6,2.4025661000592007
8,2.4067633906039765
10,2.4089891795416083
12,2.409809210444569
14,2.4099635263463797
16,2.409611524074313
18,2.4079256496160215
20,2.40507680489244
22,2.40093715283032
24,2.3954742830491558
