deg,E_kWh
-24,1.841029127136822
-22,1.8571280904693699
-20,1.8732909603065084
-18,1.8889507342324918
-16,1.903566373408646
-14,1.9168955425182785
-12,1.9289615639119393
-10,1.9397893422451797
-8,1.9495021791338687
-6,1.9594323995622764
-4,1.98072904748064
-2,2.0003393929588618
0,2.018129388660991
2,2.033956204596064
4,2.0482112148696183
6,2.06082424200721
8,2.071786758423725
10,2.0810928944301597
12,2.0889741980211842
14,2.0956967094730428
16,2.1017218270483813
18,2.106372847416578
20,2.1096496723068587
22,2.111551884995926
24,2.112078541384027
