deg,E_kWh
-24,1.0243709889401285
-22,1.0328319479056383
-20,1.0406020264943905
-18,1.0513973717108902
-16,1.0664199554166944
-14,1.0805566918024327
-12,1.094320743658565
-10,1.1073063196669277
-8,1.119472903738761
-6,1.130861754924381
-4,1.141101113740599
-2,1.1501891042793269
0,1.1581247320965145
2,1.1645699647599632
4,1.1700553901029023
6,1.1745812051992839
8,1.1783637640377094
10,1.1815189833369202
12,1.184194812957508
14,1.1863792369023602
16,1.187849520333056
18,1.1886083652058346
20,1.1886587251346556
22,1.188003772051499
24,1.1866468686651874
